"","logFC","logCPM","F","PValue","FDR","EntrezID","Symbol","Regulated"
"19090",-0.110389079612358,3.91962780427821,0.388654227350515,0.545119735998523,0.981243593982945,"19090","Prkdc","Normal"
"19244",-0.0356496715078238,9.74914058200851,0.388636672259477,0.545128620074022,0.981243593982945,"19244","Ptp4a2","Normal"
"56699",0.0584790840439436,4.36548737374673,0.388627686464255,0.545133205108685,0.981243593982945,"56699","Cdc42ep4","Normal"
"72685",0.201797583324898,-0.529235977726389,0.388623767042687,0.545159547188229,0.981243593982945,"72685","Dnajc6","Normal"
"69770",-0.138293073386723,2.31085086038466,0.388504833177463,0.545195982162907,0.981243593982945,"69770","Fam174c","Normal"
"71836",-0.419698407311501,-1.9757626581052,0.387970463797844,0.545225129985947,0.981243593982945,"71836","Shcbp1l","Normal"
"27059",-0.0629753673574093,5.09678240042836,0.3883991104481,0.54524952680961,0.981243593982945,"27059","Sh3d19","Normal"
"170720",0.137481328802546,1.03047369295039,0.38830888322787,0.545296980114948,0.981243593982945,"170720","Card14","Normal"
"70031",0.212310626121339,-0.246670676840822,0.388182974540984,0.545372678347162,0.981243593982945,"70031","Cmtm8","Normal"
"242748",0.292922912957158,-1.16064222592587,0.388326120185385,0.545391078269763,0.981243593982945,"242748","Disp3","Normal"
"12850",0.051073987913221,4.45572155194086,0.387957153146642,0.545474596953544,0.981243593982945,"12850","Coq7","Normal"
"215693",0.136743743827043,0.852830433960259,0.387943316181649,0.545483606932939,0.981243593982945,"215693","Zmat1","Normal"
"68626",0.0459166850039516,5.60111111559845,0.38793620421131,0.545485260500608,0.981243593982945,"68626","Elac2","Normal"
"620246",0.572637864468534,-2.7454487232029,0.380590620197926,0.545487703966954,0.981243593982945,"620246","Gpr52","Normal"
"14262",0.572637864468534,-2.7454487232029,0.380590620197926,0.545487703966954,0.981243593982945,"14262","Fmo3","Normal"
"637004",0.572637864468534,-2.7454487232029,0.380590620197926,0.545487703966954,0.981243593982945,"637004","Vmn2r3","Normal"
"243083",0.572637864468534,-2.7454487232029,0.380590620197926,0.545487703966954,0.981243593982945,"243083","Tmprss11f","Normal"
"72012",-0.121548179345403,1.52011268349087,0.387907113348208,0.545500875387825,0.981243593982945,"72012","1600020E01Rik","Normal"
"193280",-0.0796592182988362,2.86131223737358,0.387776121953705,0.545566996788814,0.981260498799096,"193280","C030037D09Rik","Normal"
"14787",-0.149521562322935,0.936662193482588,0.387344654853431,0.545788559705228,0.9814572974934,"14787","Rhpn1","Normal"
"16568",-0.0485171753008435,5.58859683254489,0.387098450525307,0.545912392379524,0.9814572974934,"16568","Kif3a","Normal"
"15444",-0.241304046810401,-0.133237039145385,0.38708840271507,0.545928329803926,0.9814572974934,"15444","Hpca","Normal"
"237926",-0.0911986258985466,2.63165873806126,0.387062097468871,0.545931139379611,0.9814572974934,"237926","Rsad1","Normal"
"229512",-0.0393177176619089,6.85186558799864,0.386977955406145,0.545973878812775,0.9814572974934,"229512","Smg5","Normal"
"403202",-0.304887336397355,-1.43967489063923,0.387078941674776,0.546061312633136,0.9814572974934,"403202","A430093F15Rik","Normal"
"64177",0.304065586723016,-1.21760097574636,0.386950222148915,0.5461023896892,0.9814572974934,"64177","Trpv6","Normal"
"71984",0.0734530473797771,2.82865151454452,0.386533402752277,0.546201019697189,0.9814572974934,"71984","Sars2","Normal"
"192236",0.0837583454540913,2.31301150953074,0.38650789795258,0.546214143792469,0.9814572974934,"192236","Hps1","Normal"
"67278",0.0642572735612472,4.20888073334512,0.38638690588989,0.546275700697131,0.9814572974934,"67278","Pagr1a","Normal"
"234362",-0.0766093612743332,2.93882649020918,0.386338658262859,0.546300498153879,0.9814572974934,"234362","Zfp868","Normal"
"16391",-0.0942676992347466,2.78657616060507,0.386011306742422,0.546467819265383,0.9815550358155,"16391","Irf9","Normal"
"71833",0.0405406364166146,6.90564973420547,0.386009864558208,0.546468382561945,0.9815550358155,"71833","Dcaf7","Normal"
"12121",0.102379724785925,3.36453834739576,0.385796885223606,0.546577412771874,0.981607926057505,"12121","Bicd1","Normal"
"22249",-0.0614198125484029,3.87406426824369,0.385627506177973,0.546663993694855,0.981607926057505,"22249","Unc13b","Normal"
"67892",-0.065458035405824,3.47006399884156,0.38561966607592,0.546668059404475,0.981607926057505,"67892","Coa6","Normal"
"116748",0.100776981988846,2.81098044115769,0.385263725087751,0.546850280895771,0.981782745813041,"116748","Lsm10","Normal"
"93893",-0.0795648702063729,2.53387936355417,0.385174425611729,0.54689604893825,0.981782745813041,"93893","Pcdhb22","Normal"
"102193",0.0459941276302772,5.17869676612593,0.384943733292972,0.547013979110437,0.981782745813041,"102193","Zdhhc7","Normal"
"14247",0.203754047680639,-0.529364324417873,0.384737800387669,0.547143716204407,0.981782745813041,"14247","Fli1","Normal"
"11886",0.0375488034451815,7.13568768540775,0.384654109290017,0.54716237370993,0.981782745813041,"11886","Asah1","Normal"
"75409",-0.155190291268795,1.02101127675657,0.384549853990593,0.547217369654559,0.981782745813041,"75409","Slitrk5","Normal"
"100310813",-0.602965341145383,-2.51076510322031,0.379867702679981,0.547270277778301,0.981782745813041,"100310813","Snora16a","Normal"
"26569",-0.0412020002391093,5.1375921153827,0.384361843379403,0.547312209486387,0.981782745813041,"26569","Slc27a4","Normal"
"22411",0.109908251184491,1.9338025267085,0.384346014701748,0.547320746406874,0.981782745813041,"22411","Wnt11","Normal"
"12153",0.0506998035085993,6.98063528034091,0.38432137966497,0.547332955698073,0.981782745813041,"12153","Bmp1","Normal"
"75538",0.218298647918171,-0.340550502079654,0.384056133985251,0.547484896735879,0.981890965101308,"75538","Garin5a","Normal"
"74125",-0.0403539907506517,5.82033778619203,0.383899043859025,0.547549627148426,0.981890965101308,"74125","Armc8","Normal"
"74190",-0.126049902666213,1.59807252912334,0.383873283510797,0.547563566699365,0.981890965101308,"74190","Exoc3l4","Normal"
"53972",0.150074681086557,1.51462273063799,0.383693654830188,0.547655861429748,0.981954679402281,"53972","Ngef","Normal"
"72462",-0.0513696539780756,4.45784131622945,0.383527243821454,0.547740519053862,0.982004688476811,"72462","Rrp1b","Normal"
"319710",0.0387903138169992,5.8550996064785,0.383391754407492,0.547810102029871,0.982027663732097,"319710","Frmd6","Normal"
"235626",-0.0630285280739639,6.21876166191882,0.383048214350069,0.54798663427314,0.982242336161129,"235626","Setd2","Normal"
"17182",-0.242983436294662,-0.789222866260573,0.382668188784396,0.548229513430895,0.982575875760574,"17182","Matn3","Normal"
